Item ID,Item,POS,Translation,Lesson Title,Reading or Listening,Course Code,CEFR Level,Domain,Context,Target Word
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of the measurements was crucial for determining the exact composition of the chemical solution.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of the measurement was crucial to obtaining the desired results.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"The accuracy of the experiment was compromised by the faulty equipment, leading to unreliable results.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of scientific measurements is of utmost importance to ensure the reliability of research findings.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"The accuracy of the measurement was within 0.5%, making it highly reliable for scientific research.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of the measurements was crucial for the experiment to yield reliable results.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"The accuracy of the experiment was questioned due to the inconsistency of the data, leading to a reassessment of the methodology.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of measurements plays a crucial role in determining the precision and reliability of scientific experiments.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"In order to ensure the accuracy of the measurement, it is necessary to control for external factors that might affect the results.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of the data is crucial for making reliable conclusions from the experiment.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"In the field of statistics, accuracy refers to the degree of correspondence between observed and predicted values.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,Scientific research depends on the accuracy of the data collected in order to draw reliable conclusions.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"The accuracy of the measurement was crucial for the experiment, as a small deviation could have led to incorrect conclusions.",accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The precision and accuracy of scientific measurements are essential to ensure the validity of research results.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,The accuracy of the experiment was determined by comparing the obtained results with known values.,accuracy
1598,accuracy,noun,"exactitude, précision",Global weirding,listening,LANG1861,B1,Science,"In order to achieve high accuracy, scientists must ensure that their instruments are calibrated correctly and that they follow strict experimental procedures.",accuracy
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment allowed scientists to draw precise conclusions about the behavior of the substance.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The researchers sought to develop an accurate and reliable measurement tool to assess the effectiveness of their new educational program.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment provided valuable data for analyzing the effects of the independent variable on the dependent variable.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements collected from the experiment allowed the scientists to draw reliable conclusions.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate data provided by the instrument allowed scientists to make precise predictions about future climate patterns.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurately measuring the frequency of waves on a graph can help scientists analyze the behavior of particles and predict their future movements.,accurately
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"Accurate measurements are essential for obtaining precise results in laboratory experiments, which allows scientists to verify their theories and develop new knowledge.",accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment allowed the researchers to draw precise conclusions about the reaction rate.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements are crucial to the success of any scientific experiment.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate data from the experiment allowed the scientists to draw reliable conclusions.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements provided by the latest scientific instruments greatly improved the precision of experiments and enabled researchers to draw more reliable conclusions.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements are essential for ensuring that scientific experiments are carried out with precision.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment provided valuable data for the research.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"Accurate measurements are essential to obtaining reliable data, which is crucial for scientists conducting experiments.",accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate data collected by the experiment allowed scientists to draw reliable conclusions about the relationship between the two variables.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment allowed the scientists to draw reliable conclusions.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate measurements obtained from the experiment allowed scientists to make more precise predictions about the behavior of the new material.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The accurate data gathered from the experiment allowed scientists to draw meaningful conclusions.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements are essential to ensure the validity and reliability of scientific experiments.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"The experiment's results were inaccurate due to a faulty instrument, so they had to be repeated.",inaccurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The experiment's results were inaccurate due to faulty equipment.,inaccurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements of atomic weights are essential for chemists to calculate the energy required to break bonds between atoms.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"The accurate weather forecast allowed the farmers to plan their work efficiently, maximizing their crop yield.",accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"Accurate measurement of temperature can be done using a thermometer, but it should be calibrated regularly to ensure its accuracy.",accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The experiment's accurate measurements provided reliable data for further analysis.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,"The scientific data was accurate, which allowed researchers to draw reliable conclusions.",accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The results of the experiment were inaccurate due to the faulty equipment.,inaccurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,The researchers used accurate measuring equipment to ensure reliable data in their scientific experiment.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements are essential for predicting the behavior of complex physical systems.,accurate
2207,accurate,adjective,précis,Earthquake hazards and risks,reading,LANG1861,B1,Science,Accurate measurements are essential to ensure that the results obtained from experiments are reliable and reproducible.,accurate
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"Scientists admit that the theory of evolution is still developing, but they remain confident in its overall validity.",admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Recent research admits that the hypothesis is only partially correct.,admits
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,I admit that it is difficult to predict the behavior of complex chemical reactions accurately.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that climate change is real and needs urgent action to be taken.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,The researchers admitted that the results of their study were inconclusive and required further investigation.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"The study's findings admit several interpretations, indicating the complexity of the phenomenon under investigation.",admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"Despite initial skepticism, the researcher was forced to admit that the experimental results supported the hypothesis.",admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"In his latest research paper, the renowned scientist admits that the previously published results were flawed due to an oversight in the experimental design.",admits
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"Jones admits that the results of his experiment are inconclusive, indicating that further research is necessary to confirm the hypothesis.",admits
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Cell biologists admit that it will take years for them to fully understand the functions of each type of stem cell.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that they still don't know the exact cause of certain diseases.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"By using an atomic clock and making some adjustments, they admitted that their theory was incorrect.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,The researcher admitted that the results of the experiment were inconclusive and further research was needed.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,The researcher admitted that the results were not statistically significant and that further studies were needed.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"The scientist admitted the experiment failed, attributing the outcome to an unforeseen variable.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists often admit that their research findings are subject to revision as new evidence emerges.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that the current climate models do not fully represent the complexity of the Earth's system.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"In a recent interview, the scientist admitted that the research was still in its early stages and that there were many unknowns.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that current methods of calculating planetary ages could be improved significantly.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,The results of the experiment must be admitted to be accurate if they are consistent with the laws of physics.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admitted that they had not yet found a cure for the disease.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that their understanding of the universe is limited by our perception and technology.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"A researcher admitted that the experiment did not go as expected, despite the careful planning and execution.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"Smith admitted that the results of the experiment were inconclusive, and further research was needed.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"In a recent study, scientists admitted that their initial hypothesis had been incorrect.",admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Science must admit its limitation in explaining the origin of life.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admit that the data collected during the experiment may contain systematic errors.,admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"In the field of genetics, researchers admit that the role of gene regulation remains largely unknown.",admit
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,Scientists admitted another possibility: that the asteroid might have exploded in the atmosphere before hitting the Earth.,admitted
2230,admit,verb,avouer,Japan and its birth rate,reading,LANG1861,B1,Science,"Scientists reluctantly admit that the experiment was a failure, despite their initial optimism.",admit
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,Aircraft are highly advanced machines that are used for flying and are designed to carry passengers or cargo over long distances.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft is a vehicle that moves through the air, using engines or motors to generate thrust.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft is designed to minimize the drag during flight, which improves its fuel efficiency.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,Aircraft rely on aerodynamics to generate lift and propel themselves through the air.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft's wings were designed to provide lift and stability during flight.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's wings generate lift, allowing it to remain airborne.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft's advanced avionics system enables precise navigation and control during flight.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft took off from the runway with a thunderous roar, its wings slicing through the air.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,An aircraft is an object that can fly through the air using aerodynamic lift and propulsion.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft industry has been working on developing more efficient and eco-friendly planes.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft was designed to be aerodynamically efficient, reducing drag and enhancing fuel economy.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft is an engineering marvel that has revolutionized transportation through the air.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft flew at an altitude of 6000 feet for four hours, covering a distance of 1200 miles.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft made it possible for passengers to travel long distances quickly and efficiently.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's wings are designed to generate lift, which allows it to fly through the air.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft's aerodynamics were optimized for maximum efficiency in both subsonic and supersonic flight.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft needs to be flown with precision and skill by the experienced pilot.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft swiftly descended through the atmosphere, its engines roaring as it approached the landing strip.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft was equipped with the latest navigation system, ensuring accurate flight paths and optimal efficiency.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's wings are designed to generate lift, enabling it to stay airborne.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft was designed to fly at supersonic speeds and had a sleek, aerodynamic shape that minimised drag.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft was a marvel of engineering, its sleek wings and powerful engines propelling it through the sky with ease.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's wings are designed to create lift, which allows it to fly.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's wings generate lift, allowing it to stay in the air.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,Aircraft are designed to be lightweight and streamlined for maximum efficiency. They can be powered by jet engines or propellers.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,"The aircraft's engine roared as it ascended into the sky, leaving behind a trail of white smoke.",aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft's advanced avionics enabled it to navigate through the treacherous airspace with ease.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,Weather patterns can have a significant impact on the flight routes of aircraft.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The aircraft's aerodynamic design allows it to efficiently generate lift and minimize drag during flight.,aircraft
2737,aircraft,noun,un avion,Moving African rhinos,reading,LANG1861,B1,Science,The new aircraft is designed to be more fuel-efficient and to produce less noise than previous models.,aircraft
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,Science aims to discover new achievements that can improve our understanding of the natural world.,achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The recent achievement of the human genome project represents a significant advance in our understanding of genetics and the potential for personalized medicine.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The successful completion of a scientific experiment is often considered an achievement.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The scientist's groundbreaking achievement in developing a new vaccine has led to significant advancements in the field of medicine.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"One of the greatest achievements in astronomy is the discovery of the planet Neptune, which was the first planet to be discovered through mathematical prediction.",achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"Scientists are constantly striving to make new achievements in the field of medicine, which can lead to cures for previously incurable diseases.",achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,Smith's groundbreaking research in astrophysics earned him widespread recognition and is considered a significant achievement in the field.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The discovery of the structure of DNA was a remarkable scientific achievement that revolutionized our understanding of biology.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The young scientist's achievement in developing a new cancer treatment brought hope to millions of patients worldwide.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The achievement of this experiment was groundbreaking as it led to the discovery of a new element on the periodic table.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The scientist's groundbreaking achievement in identifying the double helix structure of DNA revolutionized the field of genetics.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,Her remarkable achievement in the domain of climate science brought her international recognition.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,I believe that education plays a vital role in promoting science and technology achievements.,achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,Lee's groundbreaking research on stem cell therapy has been a significant achievement in the field of regenerative medicine.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"This experiment represents a significant achievement in the field of particle physics, providing new insights into the behavior of subatomic particles.",achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The researcher's achievements in developing a new surgical technique were recognized with a prestigious award.,achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The researcher's achievement in developing a new vaccine has revolutionized the medical field and potentially saved millions of lives.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"In the field of science, an achievement can be measured by the number of publications one has in reputable scientific journals.",achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The student's achievements in the science fair were recognized with a prize for their innovative project.,achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The achievement of the goal was due to the perseverance and hard work of the team.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The scientist's latest achievement was to discover a new species of bacteria that could survive in extreme environments.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"Science and technology have led to numerous achievements, including the discovery of DNA's structure and the invention of the internet.",achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,"One major achievement in the field of genetics is the mapping of the human genome, which has opened up promising avenues for personalized medicine.",achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The achievement of landing a rover on Mars is considered one of the greatest accomplishments in space exploration.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The scientist's groundbreaking achievement in astrophysics earned her a prestigious award from the international academy.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The scientist's groundbreaking achievement in the field of genetics has revolutionized our understanding of human biology.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The young scientist's groundbreaking research led to a remarkable achievement in the field of quantum physics.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,Scientists around the world have contributed to the impressive achievements in the field of genetic engineering.,achievements
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The young scientist's remarkable achievement was recognized with the prestigious Nobel Prize for pioneering groundbreaking research in quantum physics.,achievement
2964,achievement,noun,"exploit, réussite",The story of maths,listening,LANG1861,B1,Science,The researcher's achievement in developing a new vaccine has made a significant contribution to global health.,achievement
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The researchers raced ahead to unlock the secrets of the newly discovered gene.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The research team is ahead of schedule, having already collected and analyzed a significant portion of the data.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,Your results show significant progress ahead of the previous year's data.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"As the year progressed, the research was significantly ahead of schedule, allowing for additional experiments to be conducted.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The project's success may be affected by the timely completion of several tasks ahead of schedule.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The microbe's rate of propagation exceeds that of any other organism, making it well ahead in the race for survival.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"In the field of nanotechnology, researchers are making significant progress ahead in developing materials with enhanced properties.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,Scientists use computer simulations to predict the behavior of molecules ahead of time.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The results of the experiment were promising, with the new treatment group showing significant progress ahead of the control group in terms of recovery time.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"In this study, scientists have found that climate change could have an impact on the development of new medicines ahead of time.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The researchers were confident that the gene therapy would go ahead, as the trials had shown promising results.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The research team is ahead of schedule in developing the new drug, thanks to their innovative approach.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The path of a neutron ahead of the target nucleus allows scientists to predict where the reaction will occur.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The experiment is ahead of schedule, and the results will be available by the end of the week.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,I have studied many aspects of physics ahead to solve complex equations that govern different phenomena in nature.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The new discovery in genetics will certainly open up exciting possibilities for treating diseases ahead of time.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The rocket soared ahead, leaving the Earth's atmosphere behind.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The team is working ahead of schedule and is expected to finish the project prematurely.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,Scientists have predicted that global temperatures will continue to rise ahead of their current levels.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The experiment is running well ahead of schedule, and the results are promising.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"Scientists are ahead of schedule with their research on climate change, with promising results expected within the year.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"Going ahead, we will explore the relationship between the acceleration of a moving object and the force applied to it.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The development of artificial intelligence is rapidly progressing ahead, with breakthroughs occurring at an unprecedented pace.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,Biologists predict that temperature changes will have an effect on gene expression patterns ahead of any observable phenotypic alterations.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The researcher forged ahead with her investigation, meticulously collecting data to support her hypothesis.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The team is far ahead in the development of a cure for cancer, having completed phase three clinical trials.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,The new research aims to solve serious scientific problems that are facing humanity ahead of time.,ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"The project is ahead of schedule, and the researchers are optimistic about completing it on time.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,"Although the technology developed ahead of schedule, the team still had to overcome some unexpected challenges.",ahead
2995,ahead,adverb,avant,Global weirding,listening,LANG1861,B1,Science,Some researchers are ahead of the curve in their understanding of the new technology.,ahead
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment allowed scientists to determine the effects of different variables on the outcome.,allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,"Scientists use the concept of thermodynamics to explain how heat energy can be transferred between two objects, allowing for the conversion of energy into different forms.",allowing
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment allowed scientists to observe the effects of different variables on the growth of bacteria.,allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment allowed us to explore the effects of different environmental factors on plant growth.,allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The chemical equation representing the process of photosynthesis allows carbon dioxide to be converted into oxygen.,allows
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment allows us to test the theory that light travels faster than sound.,allows
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,"The researcher did not allow uncontrolled variables to influence the results of the experiment, ensuring the reliability of the data.",allow
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,Allowing the reaction to proceed to completion requires the presence of an enzyme that catalyzes the conversion of substrate A into product B.,allowing
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,Scientists will allow the production of genetically modified foods only if they pass rigorous safety tests.,allow
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,"The experiments were allowed to proceed without any interruptions, as long as they did not exceed the safety limits.",allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experimental process does not allow for any deviation from the prescribed protocol.,allow
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,This experiment allows us to explore the effects of different variables on the rate of a chemical reaction.,allows
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The teacher will allow the class to conduct their own experiment if they follow safety protocols.,allow
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment allowed us to investigate the effects of different concentrations of fertilizer on plant growth.,allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The study showed that exposure to certain chemicals allowed for the development of cancer.,allowed
3184,allow,verb,"autoriser, permettre",Ecocities,reading,LANG1861,B1,Science,The experiment was allowed to run for 24 hours to ensure accurate results.,allowed
